t;x;v
29.8700;-0.031918613778;0.210771242617
29.8800;-0.029810901352;0.211198843650
29.8900;-0.027698912915;0.211583862833
29.9000;-0.025583074287;0.211926257229
29.9100;-0.023463811715;0.212225992457
29.9200;-0.021341551790;0.212483042699
29.9300;-0.019216721363;0.212697390692
29.9400;-0.017089747456;0.212869027729
29.9500;-0.014961057179;0.212997953650
29.9600;-0.012831077643;0.213084176840
29.9700;-0.010700235874;0.213127714216
29.9800;-0.008568958732;0.213128591220
29.9900;-0.006437672820;0.213086841803
30.0000;-0.004306804402;0.213002508418
30.0100;-0.002176779318;0.212875641997
30.0200;-0.000048022898;0.212706301942
30.0300;0.002079040122;0.212494556098
30.0400;0.004203985683;0.212240480739
30.0500;0.006326390490;0.211944160545
30.0600;0.008445832096;0.211605688574
30.0700;0.010561888981;0.211225166244
30.0800;0.012674140644;0.210802703298
30.0900;0.014782167677;0.210338417782
30.1000;0.016885551855;0.209832436010
30.1100;0.018983876215;0.209284892537
30.1200;0.021076725140;0.208695930121
30.1300;0.023163684441;0.208065699688
30.1400;0.025244341438;0.207394360299
30.1500;0.027318285041;0.206682079110
30.1600;0.029385105832;0.205929031330
30.1700;0.031444396146;0.205135400182
30.1800;0.033495750147;0.204301376859
30.1900;0.035538763916;0.203427160479
30.2000;0.037573035521;0.202512958040
30.2100;0.039598165101;0.201558984372
30.2200;0.041613754945;0.200565462086
30.2300;0.043619409566;0.199532621525
30.2400;0.045614735781;0.198460700712
30.2500;0.047599342788;0.197349945295
30.2600;0.049572842241;0.196200608494
30.2700;0.051534848326;0.195012951041
30.2800;0.053484977836;0.193787241124
30.2900;0.055422850248;0.192523754326
30.3000;0.057348087791;0.191222773566
30.3100;0.059260315527;0.189884589037
30.3200;0.061159161417;0.188509498137
30.3300;0.063044256398;0.187097805411
30.3400;0.064915234452;0.185649822478
30.3500;0.066771732677;0.184165867966
30.3600;0.068613391357;0.182646267445
30.3700;0.070439854031;0.181091353350
30.3800;0.072250767565;0.179501464916
30.3900;0.074045782214;0.177876948100
30.4000;0.075824551695;0.176218155507
30.4100;0.077586733250;0.174525446318
30.4200;0.079331987713;0.172799186207
30.4300;0.081059979575;0.171039747266
30.4400;0.082770377048;0.169247507927
30.4500;0.084462852127;0.167422852879
30.4600;0.086137080656;0.165566172983
30.4700;0.087792742386;0.163677865197
30.4800;0.089429521038;0.161758332484
30.4900;0.091047104363;0.159807983731
30.5000;0.092645184200;0.157827233660
30.5100;0.094223456537;0.155816502742
30.5200;0.095781621564;0.153776217109
30.5300;0.097319383735;0.151706808460
30.5400;0.098836451820;0.149608713977
30.5500;0.100332538959;0.147482376227
30.5600;0.101807362722;0.145328243071
30.5700;0.103260645152;0.143146767574
30.5800;0.104692112828;0.140938407903
30.5900;0.106101496907;0.138703627239
30.6000;0.107488533180;0.136442893673
30.6100;0.108852962116;0.134156680116
30.6200;0.110194528917;0.131845464194
30.6300;0.111512983559;0.129509728151
30.6400;0.112808080841;0.127149958752
30.6500;0.114079580428;0.124766647176
30.6600;0.115327246900;0.122360288921
30.6700;0.116550849789;0.119931383694
30.6800;0.117750163626;0.117480435314
30.6900;0.118924967979;0.115007951606
30.7000;0.120075047496;0.112514444295
30.7100;0.121200191938;0.110000428901
30.7200;0.122300196227;0.107466424633
30.7300;0.123374860474;0.104912954284
30.7400;0.124423990017;0.102340544120
30.7500;0.125447395458;0.099749723776
30.7600;0.126444892696;0.097141026143
30.7700;0.127416302957;0.094514987263
30.7800;0.128361452830;0.091872146216
30.7900;0.129280174292;0.089213045014
30.8000;0.130172304742;0.086538228483
30.8100;0.131037687027;0.083848244159
30.8200;0.131876169468;0.081143642175
30.8300;0.132687605890;0.078424975143
30.8400;0.133471855642;0.075692798050
30.8500;0.134228783622;0.072947668139
30.8600;0.134958260303;0.070190144799
30.8700;0.135660161751;0.067420789448
30.8800;0.136334369646;0.064640165423
30.8900;0.136980771300;0.061848837865
30.9000;0.137599259679;0.059047373601
30.9100;0.138189733415;0.056236341034
30.9200;0.138752096825;0.053416310025
30.9300;0.139286259925;0.050587851778
30.9400;0.139792138443;0.047751538728
30.9500;0.140269653830;0.044907944420
30.9600;0.140718733275;0.042057643399
30.9700;0.141139309709;0.039201211090
30.9800;0.141531321820;0.036339223685
30.9900;0.141894714056;0.033472258025
31.0000;0.142229436637;0.030600891486
31.0100;0.142535445552;0.027725701862
31.0200;0.142812702570;0.024847267249
31.0300;0.143061175243;0.021966165930
31.0400;0.143280836902;0.019082976259
31.0500;0.143471666665;0.016198276545
31.0600;0.143633649430;0.013312644935
31.0700;0.143766775879;0.010426659302
31.0800;0.143871042472;0.007540897125
31.0900;0.143946451444;0.004655935378
31.1000;0.143993010797;0.001772350414
31.1100;0.144010734302;-0.001109282152
31.1200;0.143999641480;-0.003988387556
31.1300;0.143959757604;-0.006864391998
31.1400;0.143891113684;-0.009736722758
31.1500;0.143793746457;-0.012604808309
31.1600;0.143667698374;-0.015468078430
31.1700;0.143513017589;-0.018325964319
31.1800;0.143329757946;-0.021177898707
31.1900;0.143117978959;-0.024023315967
31.2000;0.142877745800;-0.026861652230
31.2100;0.142609129277;-0.029692345494
31.2200;0.142312205822;-0.032514835734
31.2300;0.141987057465;-0.035328565015
31.2400;0.141633771815;-0.038132977599
31.2500;0.141252442039;-0.040927520058
31.2600;0.140843166838;-0.043711641378
31.2700;0.140406050424;-0.046484793074
31.2800;0.139941202494;-0.049246429289
31.2900;0.139448738201;-0.051996006910
31.3000;0.138928778132;-0.054732985667
31.3100;0.138381448275;-0.057456828244
31.3200;0.137806879993;-0.060167000381
31.3300;0.137205209989;-0.062862970981
31.3400;0.136576580279;-0.065544212209
31.3500;0.135921138157;-0.068210199603
31.3600;0.135239036161;-0.070860412166
31.3700;0.134530432039;-0.073494332477
31.3800;0.133795488714;-0.076111446786
31.3900;0.133034374247;-0.078711245113
31.4000;0.132247261795;-0.081293221353
31.4100;0.131434329582;-0.083856873367
31.4200;0.130595760848;-0.086401703086
31.4300;0.129731743817;-0.088927216600
31.4400;0.128842471651;-0.091432924259
31.4500;0.127928142409;-0.093918340768
31.4600;0.126988959001;-0.096382985276
31.4700;0.126025129148;-0.098826381470
31.4800;0.125036865334;-0.101248057672
31.4900;0.124024384757;-0.103647546921
31.5000;0.122987909288;-0.106024387069
31.5100;0.121927665417;-0.108378120868
31.5200;0.120843884208;-0.110708296055
31.5300;0.119736801248;-0.113014465443
31.5400;0.118606656593;-0.115296187003
31.5500;0.117453694723;-0.117553023948
31.5600;0.116278164484;-0.119784544818
31.5700;0.115080319036;-0.121990323563
31.5800;0.113860415800;-0.124169939620
31.5900;0.112618716404;-0.126322977997
31.6000;0.111355486624;-0.128449029347
31.6100;0.110070996330;-0.130547690050
31.6200;0.108765519430;-0.132618562286
31.6300;0.107439333807;-0.134661254113
31.6400;0.106092721266;-0.136675379535
31.6500;0.104725967471;-0.138660558580
31.6600;0.103339361885;-0.140616417371
31.6700;0.101933197711;-0.142542588192
31.6800;0.100507771829;-0.144438709558
31.6900;0.099063384734;-0.146304426285
31.7000;0.097600340471;-0.148139389553
31.7100;0.096118946575;-0.149943256973
31.7200;0.094619514006;-0.151715692647
31.7300;0.093102357079;-0.153456367235
31.7400;0.091567793407;-0.155164958009
31.7500;0.090016143827;-0.156841148919
31.7600;0.088447732337;-0.158484630647
31.7700;0.086862886031;-0.160095100663
31.7800;0.085261935024;-0.161672263283
31.7900;0.083645212391;-0.163215829720
31.8000;0.082013054094;-0.164725518138
31.8100;0.080365798913;-0.166201053702
31.8200;0.078703788376;-0.167642168627
31.8300;0.077027366690;-0.169048602226
31.8400;0.075336880667;-0.170420100957
31.8500;0.073632679658;-0.171756418470
31.8600;0.071915115473;-0.173057315644
31.8700;0.070184542317;-0.174322560638
31.8800;0.068441316710;-0.175551928924
31.8900;0.066685797421;-0.176745203329
31.9000;0.064918345388;-0.177902174074
31.9100;0.063139323647;-0.179022638808
31.9200;0.061349097259;-0.180106402642
31.9300;0.059548033232;-0.181153278184
31.9400;0.057736500451;-0.182163085571
31.9500;0.055914869595;-0.183135652494
31.9600;0.054083513070;-0.184070814234
31.9700;0.052242804928;-0.184968413681
31.9800;0.050393120791;-0.185828301366
31.9900;0.048534837777;-0.186650335480
32.0000;0.046668334422;-0.187434381900
32.0100;0.044793990603;-0.188180314207
32.0200;0.042912187461;-0.188888013705
32.0300;0.041023307324;-0.189557369440
32.0400;0.039127733630;-0.190188278217
32.0500;0.037225850848;-0.190780644612
32.0600;0.035318044402;-0.191334380984
32.0700;0.033404700592;-0.191849407491
32.0800;0.031486206517;-0.192325652095
32.0900;0.029562949996;-0.192763050574
32.1000;0.027635319490;-0.193161546523
32.1100;0.025703704025;-0.193521091366
32.1200;0.023768493111;-0.193841644355
32.1300;0.021830076668;-0.194123172573
32.1400;0.019888844942;-0.194365650934
32.1500;0.017945188433;-0.194569062182
32.1600;0.015999497811;-0.194733396888
32.1700;0.014052163842;-0.194858653448
32.1800;0.012103577307;-0.194944838071
32.1900;0.010154128927;-0.194991964779
32.2000;0.008204209279;-0.195000055393
32.2100;0.006254208725;-0.194969139523
32.2200;0.004304517330;-0.194899254558
32.2300;0.002355524784;-0.194790445650
32.2400;0.000407620328;-0.194642765700
32.2500;-0.001538807329;-0.194456275341
32.2600;-0.003483370083;-0.194231042919
32.2700;-0.005425680512;-0.193967144475
32.2800;-0.007365351957;-0.193664663720
32.2900;-0.009301998594;-0.193323692017
32.3000;-0.011235235514;-0.192944328353
32.3100;-0.013164678798;-0.192526679314
32.3200;-0.015089945591;-0.192070859059
32.3300;-0.017010654181;-0.191576989288
32.3400;-0.018926424074;-0.191045199215
32.3500;-0.020836876066;-0.190475625535
32.3600;-0.022741632322;-0.189868412388
32.3700;-0.024640316446;-0.189223711329
32.3800;-0.026532553559;-0.188541681289
32.3900;-0.028417970372;-0.187822488536
32.4000;-0.030296195257;-0.187066306640
32.4100;-0.032166858324;-0.186273316429
32.4200;-0.034029591488;-0.185443705946
32.4300;-0.035884028547;-0.184577670410
32.4400;-0.037729805251;-0.183675412169
32.4500;-0.039566559373;-0.182737140651
32.4600;-0.041393930780;-0.181763072323
32.4700;-0.043211561503;-0.180753430635
32.4800;-0.045019095809;-0.179708445975
32.4900;-0.046816180269;-0.178628355613
32.5000;-0.048602463825;-0.177513403652
32.5100;-0.050377597862;-0.176363840971
32.5200;-0.052141236271;-0.175179925173
32.5300;-0.053893035523;-0.173961920523
32.5400;-0.055632654728;-0.172710097892
32.5500;-0.057359755707;-0.171424734699
32.5600;-0.059074003054;-0.170106114850
32.5700;-0.060775064203;-0.168754528674
32.5800;-0.062462609489;-0.167370272862
32.5900;-0.064136312218;-0.165953650399
32.6000;-0.065795848722;-0.164504970504
32.6100;-0.067440898427;-0.163024548559
32.6200;-0.069071143913;-0.161512706042
32.6300;-0.070686270973;-0.159969770458
32.6400;-0.072285968678;-0.158396075268
32.6500;-0.073869929430;-0.156791959819
32.6600;-0.075437849028;-0.155157769271
32.6700;-0.076989426721;-0.153493854521
32.6800;-0.078524365266;-0.151800572132
32.6900;-0.080042370988;-0.150078284255
32.7000;-0.081543153830;-0.148327358551
32.7100;-0.083026427416;-0.146548168115
32.7200;-0.084491909097;-0.144741091399
32.7300;-0.085939320011;-0.142906512126
32.7400;-0.087368385132;-0.141044819213
32.7500;-0.088778833324;-0.139156406691
32.7600;-0.090170397391;-0.137241673618
32.7700;-0.091542814127;-0.135301023997
32.7800;-0.092895824367;-0.133334866690
32.7900;-0.094229173034;-0.131343615336
32.8000;-0.095542609188;-0.129327688260
32.8100;-0.096835886070;-0.127287508388
32.8200;-0.098108761154;-0.125223503158
32.8300;-0.099360996186;-0.123136104432
32.8400;-0.100592357230;-0.121025748404
32.8500;-0.101802614714;-0.118892875511
32.8600;-0.102991543469;-0.116737930341
32.8700;-0.104158922773;-0.114561361541
32.8800;-0.105304536388;-0.112363621724
32.8900;-0.106428172605;-0.110145167375
32.9000;-0.107529624279;-0.107906458755
32.9100;-0.108608688867;-0.105647959811
32.9200;-0.109665168465;-0.103370138074
32.9300;-0.110698869845;-0.101073464567
32.9400;-0.111709604491;-0.098758413705
32.9500;-0.112697188628;-0.096425463202
32.9600;-0.113661443260;-0.094075093966
32.9700;-0.114602194200;-0.091707790007
32.9800;-0.115519272100;-0.089324038333
32.9900;-0.116412512483;-0.086924328852
33.0000;-0.117281755772;-0.084509154274
33.0100;-0.118126847314;-0.082079010004
33.0200;-0.118947637414;-0.079634394048
33.0300;-0.119743981355;-0.077175806906
33.0400;-0.120515739424;-0.074703751472
33.0500;-0.121262776939;-0.072218732932
33.0600;-0.121984964268;-0.069721258660
33.0700;-0.122682176855;-0.067211838116
33.0800;-0.123354295236;-0.064690982741
33.0900;-0.124001205063;-0.062159205853
33.1000;-0.124622797122;-0.059617022546
33.1100;-0.125218967347;-0.057064949581
33.1200;-0.125789616843;-0.054503505285
33.1300;-0.126334651896;-0.051933209442
33.1400;-0.126853983990;-0.049354583195
33.1500;-0.127347529822;-0.046768148932
33.1600;-0.127815211312;-0.044174430187
33.1700;-0.128256955613;-0.041573951530
33.1800;-0.128672695129;-0.038967238466
33.1900;-0.129062367513;-0.036354817325
33.2000;-0.129425915687;-0.033737215158
33.2100;-0.129763287838;-0.031114959629
33.2200;-0.130074437435;-0.028488578913
33.2300;-0.130359323224;-0.025858601585
33.2400;-0.130617909239;-0.023225556519
33.2500;-0.130850164805;-0.020589972778
33.2600;-0.131056064532;-0.017952379509
33.2700;-0.131235588328;-0.015313305839
33.2800;-0.131388721386;-0.012673280766
33.2900;-0.131515454194;-0.010032833058
33.3000;-0.131615782524;-0.007392491141
33.3100;-0.131689707436;-0.004752782999
33.3200;-0.131737235266;-0.002114236067
33.3300;-0.131758377626;0.000522622874
33.3400;-0.131753151397;0.003157267804
33.3500;-0.131721578719;0.005789173564
33.3600;-0.131663686984;0.008417815965
33.3700;-0.131579508824;0.011042671888
33.3800;-0.131469082105;0.013663219393
33.3900;-0.131332449911;0.016278937816
33.4000;-0.131169660533;0.018889307876
33.4100;-0.130980767454;0.021493811779
33.4200;-0.130765829337;0.024091933316
33.4300;-0.130524910004;0.026683157970
33.4400;-0.130258078424;0.029266973012
33.4500;-0.129965408694;0.031842867607
33.4600;-0.129646980018;0.034410332913
33.4700;-0.129302876688;0.036968862181
33.4800;-0.128933188067;0.039517950852
33.4900;-0.128538008558;0.042057096663
33.5000;-0.128117437592;0.044585799737
33.5100;-0.127671579594;0.047103562689
33.5200;-0.127200543967;0.049609890719
33.5300;-0.126704445060;0.052104291707
33.5400;-0.126183402143;0.054586276317
33.5500;-0.125637539380;0.057055358083
33.5600;-0.125066985799;0.059511053513
33.5700;-0.124471875264;0.061952882175
33.5800;-0.123852346442;0.064380366798
33.5900;-0.123208542774;0.066793033360
33.6000;-0.122540612441;0.069190411183
33.6100;-0.121848708329;0.071572033020
33.6200;-0.121132987998;0.073937435154
33.6300;-0.120393613647;0.076286157479
33.6400;-0.119630752072;0.078617743594
33.6500;-0.118844574636;0.080931740892
33.6600;-0.118035257227;0.083227700644
33.6700;-0.117202980221;0.085505178088
33.6800;-0.116347928440;0.087763732514
33.6900;-0.115470291115;0.090002927350
33.7000;-0.114570261841;0.092222330245
33.7100;-0.113648038539;0.094421513152
33.7200;-0.112703823407;0.096600052409
33.7300;-0.111737822883;0.098757528825
33.7400;-0.110750247595;0.100893527754
33.7500;-0.109741312317;0.103007639178
33.7600;-0.108711235926;0.105099457785
33.7700;-0.107660241348;0.107168583046
33.7800;-0.106588555517;0.109214619290
33.7900;-0.105496409325;0.111237175781
33.8000;-0.104384037567;0.113235866792
33.8100;-0.103251678899;0.115210311676
33.8200;-0.102099575782;0.117160134943
33.8300;-0.100927974433;0.119084966323
33.8400;-0.099737124769;0.120984440846
33.8500;-0.098527280361;0.122858198900
33.8600;-0.097298698372;0.124705886308
33.8700;-0.096051639509;0.126527154390
33.8800;-0.094786367965;0.128321660025
33.8900;-0.093503151365;0.130089065725
33.9000;-0.092202260707;0.131829039686
33.9100;-0.090883970311;0.133541255861
33.9200;-0.089548557752;0.135225394011
33.9300;-0.088196303812;0.136881139772
33.9400;-0.086827492414;0.138508184709
33.9500;-0.085442410567;0.140106226372
33.9600;-0.084041348303;0.141674968357
33.9700;-0.082624598620;0.143214120355
33.9800;-0.081192457416;0.144723398207
33.9900;-0.079745223434;0.146202523957
34.0000;-0.078283198195;0.147651225902
34.0100;-0.076806685936;0.149069238640
34.0200;-0.075315993549;0.150456303120
34.0300;-0.073811430518;0.151812166688
34.0400;-0.072293308851;0.153136583131
34.0500;-0.070761943020;0.154429312725
34.0600;-0.069217649893;0.155690122273
34.0700;-0.067660748670;0.156918785148
34.0800;-0.066091560818;0.158115081337
34.0900;-0.064510410005;0.159278797472
34.1000;-0.062917622030;0.160409726874
34.1100;-0.061313524761;0.161507669588
34.1200;-0.059698448066;0.162572432414
34.1300;-0.058072723741;0.163603828943
34.1400;-0.056436685452;0.164601679588
34.1500;-0.054790668656;0.165565811618
34.1600;-0.053135010540;0.166496059179
34.1700;-0.051470049948;0.167392263331
34.1800;-0.049796127315;0.168254272067
34.1900;-0.048113584594;0.169081940341
34.2000;-0.046422765191;0.169875130092
34.2100;-0.044724013890;0.170633710266
34.2200;-0.043017676787;0.171357556834
34.2300;-0.041304101219;0.172046552813
34.2400;-0.039583635691;0.172700588284
34.2500;-0.037856629808;0.173319560410
34.2600;-0.036123434204;0.173903373445
34.2700;-0.034384400469;0.174451938756
34.2800;-0.032639881082;0.174965174827
34.2900;-0.030890229334;0.175443007273
34.3000;-0.029135799261;0.175885368853
34.3100;-0.027376945572;0.176292199469
34.3200;-0.025614023578;0.176663446181
34.3300;-0.023847389116;0.176999063207
34.3400;-0.022077398484;0.177299011926
34.3500;-0.020304408364;0.177563260883
34.3600;-0.018528775756;0.177791785790
34.3700;-0.016750857898;0.177984569519
34.3800;-0.014971012203;0.178141602108
34.3900;-0.013189596181;0.178262880750
34.4000;-0.011406967374;0.178348409792
34.4100;-0.009623483276;0.178398200730
34.4200;-0.007839501269;0.178412272195
34.4300;-0.006055378547;0.178390649948
34.4400;-0.004271472047;0.178333366869
34.4500;-0.002488138379;0.178240462943
34.4600;-0.000705733749;0.178111985248
34.4700;0.001075386103;0.177947987938
34.4800;0.002854865983;0.177748532228
34.4900;0.004632351305;0.177513686376
34.5000;0.006407488169;0.177243525663
34.5100;0.008179923425;0.176938132374
34.5200;0.009949304749;0.176597595773
34.5300;0.011715280707;0.176222012082
34.5400;0.013477500828;0.175811484456
34.5500;0.015235615672;0.175366122955
34.5600;0.016989276902;0.174886044519
34.5700;0.018738137347;0.174371372936
34.5800;0.020481851076;0.173822238816
34.5900;0.022220073464;0.173238779556
34.6000;0.023952461260;0.172621139307
34.6100;0.025678672653;0.171969468943
34.6200;0.027398367343;0.171283926021
34.6300;0.029111206603;0.170564674748
34.6400;0.030816853350;0.169811885941
34.6500;0.032514972210;0.169025736988
34.6600;0.034205229580;0.168206411807
34.6700;0.035887293698;0.167354100804
34.6800;0.037560834706;0.166469000829
34.6900;0.039225524714;0.165551315134
34.7000;0.040881037865;0.164601253324
34.7100;0.042527050399;0.163619031314
34.7200;0.044163240712;0.162604871275
34.7300;0.045789289424;0.161559001589
34.7400;0.047404879440;0.160481656799
34.7500;0.049009696008;0.159373077553
34.7600;0.050603426784;0.158233510556
34.7700;0.052185761889;0.157063208509
34.7800;0.053756393974;0.155862430063
34.7900;0.055315018275;0.154631439754
34.8000;0.056861332673;0.153370507948
34.8100;0.058395037752;0.152079910787
34.8200;0.059915836860;0.150759930121
34.8300;0.061423436161;0.149410853454
34.8400;0.062917544696;0.148032973877
34.8500;0.064397874434;0.146626590009
34.8600;0.065864140335;0.145192005931
34.8700;0.067316060394;0.143729531118
34.8800;0.068753355705;0.142239480379
34.8900;0.070175750509;0.140722173784
34.9000;0.071582972247;0.139177936600
34.9100;0.072974751613;0.137607099219
34.9200;0.074350822605;0.136009997087
34.9300;0.075710922576;0.134386970638
34.9400;0.077054792282;0.132738365216
34.9500;0.078382175934;0.131064531005
34.9600;0.079692821244;0.129365822956
34.9700;0.080986479474;0.127642600708
34.9800;0.082262905481;0.125895228518
34.9900;0.083521857766;0.124124075179
35.0000;0.084763098518;0.122329513949
35.0100;0.085986393657;0.120511922465
35.0200;0.087191512882;0.118671682669
35.0300;0.088378229709;0.116809180729
35.0400;0.089546321516;0.114924806954
35.0500;0.090695569586;0.113018955717
35.0600;0.091825759143;0.111092025369
35.0700;0.092936679396;0.109144418161
35.0800;0.094028123578;0.107176540155
35.0900;0.095099888980;0.105188801143
35.1000;0.096151776991;0.103181614562
35.1100;0.097183593137;0.101155397408
35.1200;0.098195147111;0.099110570148
35.1300;0.099186252812;0.097047556635
35.1400;0.100156728379;0.094966784023
35.1500;0.101106396219;0.092868682671
35.1600;0.102035083046;0.090753686064
35.1700;0.102942619906;0.088622230717
35.1800;0.103828842213;0.086474756088
35.1900;0.104693589774;0.084311704488
35.2000;0.105536706819;0.082133520988
35.2100;0.106358042029;0.079940653330
35.2200;0.107157448562;0.077733551836
35.2300;0.107934784081;0.075512669313
35.2400;0.108689910774;0.073278460962
35.2500;0.109422695383;0.071031384286
35.2600;0.110133009226;0.068771898994
35.2700;0.110820728216;0.066500466911
35.2800;0.111485732885;0.064217551879
35.2900;0.112127908404;0.061923619670
35.3000;0.112747144601;0.059619137882
35.3100;0.113343335980;0.057304575852
35.3200;0.113916381738;0.054980404557
35.3300;0.114466185784;0.052647096517
35.3400;0.114992656749;0.050305125705
35.3500;0.115495708006;0.047954967444
35.3600;0.115975257680;0.045597098317
35.3700;0.116431228664;0.043231996065
35.3800;0.116863548624;0.040860139496
35.3900;0.117272150019;0.038482008384
35.4000;0.117656970103;0.036098083375
35.4100;0.118017950937;0.033708845889
35.4200;0.118355039396;0.031314778025
35.4300;0.118668187176;0.028916362459
35.4400;0.118957350800;0.026514082353
35.4500;0.119222491624;0.024108421255
35.4600;0.119463575837;0.021699863001
35.4700;0.119680574467;0.019288891621
35.4800;0.119873463383;0.016875991240
35.4900;0.120042223295;0.014461645981
35.5000;0.120186839755;0.012046339869
35.5100;0.120307303154;0.009630556734
35.5200;0.120403608721;0.007214780115
35.5300;0.120475756522;0.004799493160
35.5400;0.120523751454;0.002385178536
35.5500;0.120547603239;-0.000027681671
35.5600;0.120547326422;-0.002438606054
35.5700;0.120522940362;-0.004847113977
35.5800;0.120474469222;-0.007252725670
35.5900;0.120401941965;-0.009654962329
35.6000;0.120305392342;-0.012053346206
35.6100;0.120184858880;-0.014447400706
35.6200;0.120040384873;-0.016836650483
35.6300;0.119872018368;-0.019220621530
35.6400;0.119679812153;-0.021598841276
35.6500;0.119463823740;-0.023970838678
35.6600;0.119224115353;-0.026336144314
35.6700;0.118960753910;-0.028694290477
35.6800;0.118673811005;-0.031044811264
35.6900;0.118363362893;-0.033387242673
35.7000;0.118029490466;-0.035721122688
35.7100;0.117672279239;-0.038045991375
35.7200;0.117291819325;-0.040361390968
35.7300;0.116888205416;-0.042666865964
35.7400;0.116461536756;-0.044961963206
35.7500;0.116011917124;-0.047246231978
35.7600;0.115539454804;-0.049519224089
35.7700;0.115044262563;-0.051780493961
35.7800;0.114526457624;-0.054029598718
35.7900;0.113986161637;-0.056266098272
35.8000;0.113423500654;-0.058489555406
35.8100;0.112838605100;-0.060699535864
35.8200;0.112231609741;-0.062895608430
35.8300;0.111602653657;-0.065077345016
35.8400;0.110951880207;-0.067244320745
35.8500;0.110279436999;-0.069396114028
35.8600;0.109585475859;-0.071532306654
35.8700;0.108870152792;-0.073652483864
35.8800;0.108133627954;-0.075756234436
35.8900;0.107376065609;-0.077843150761
35.9000;0.106597634102;-0.079912828923
35.9100;0.105798505813;-0.081964868776
35.9200;0.104978857125;-0.083998874023
35.9300;0.104138868385;-0.086014452292
35.9400;0.103278723862;-0.088011215207
35.9500;0.102398611710;-0.089988778469
35.9600;0.101498723925;-0.091946761925
35.9700;0.100579256306;-0.093884789641
35.9800;0.099640408409;-0.095802489978
35.9900;0.098682383509;-0.097699495656
36.0000;0.097705388553;-0.099575443831
36.0100;0.096709634115;-0.101429976158
36.0200;0.095695334353;-0.103262738864
36.0300;0.094662706964;-0.105073382812
36.0400;0.093611973136;-0.106861563569
36.0500;0.092543357501;-0.108626941468
36.0600;0.091457088086;-0.110369181676
36.0700;0.090353396269;-0.112087954256
36.0800;0.089232516727;-0.113782934227
36.0900;0.088094687384;-0.115453801628
36.1000;0.086940149368;-0.117100241574
36.1100;0.085769146952;-0.118721944320
36.1200;0.084581927509;-0.120318605314
36.1300;0.083378741456;-0.121889925259
36.1400;0.082159842203;-0.123435610163
36.1500;0.080925486102;-0.124955371397
36.1600;0.079675932388;-0.126448925748
36.1700;0.078411443130;-0.127915995470
36.1800;0.077132283176;-0.129356308337
36.1900;0.075838720092;-0.130769597692
36.2000;0.074531024115;-0.132155602496
36.2100;0.073209468090;-0.133514067376
36.2200;0.071874327417;-0.134844742670
36.2300;0.070525879990;-0.136147384476
36.2400;0.069164406145;-0.137421754691
36.2500;0.067790188598;-0.138667621059
36.2600;0.066403512388;-0.139884757210
36.2700;0.065004664815;-0.141072942701
36.2800;0.063593935388;-0.142231963055
36.2900;0.062171615758;-0.143361609799
36.3000;0.060737999660;-0.144461680505
36.3100;0.059293382855;-0.145531978817
36.3200;0.057838063067;-0.146572314496
36.3300;0.056372339922;-0.147582503442
36.3400;0.054896514887;-0.148562367737
36.3500;0.053410891210;-0.149511735667
36.3600;0.051915773853;-0.150430441756
36.3700;0.050411469436;-0.151318326791
36.3800;0.048898286168;-0.152175237853
36.3900;0.047376533789;-0.153001028339
36.4000;0.045846523506;-0.153795557986
36.4100;0.044308567926;-0.154558692898
36.4200;0.042762980997;-0.155290305564
36.4300;0.041210077941;-0.155990274878
36.4400;0.039650175193;-0.156658486162
36.4500;0.038083590331;-0.157294831180
36.4600;0.036510642019;-0.157899208155
36.4700;0.034931649938;-0.158471521788
36.4800;0.033346934720;-0.159011683265
36.4900;0.031756817887;-0.159519610276
36.5000;0.030161621784;-0.159995227023
36.5100;0.028561669514;-0.160438464232
36.5200;0.026957284872;-0.160849259158
36.5300;0.025348792280;-0.161227555596
36.5400;0.023736516724;-0.161573303886
36.5500;0.022120783685;-0.161886460917
36.5600;0.020501919076;-0.162166990130
36.5700;0.018880249175;-0.162414861521
36.5800;0.017256100560;-0.162630051643
36.5900;0.015629800043;-0.162812543602
36.6000;0.014001674607;-0.162962327060
36.6100;0.012372051337;-0.163079398225
36.6200;0.010741257354;-0.163163759853
36.6300;0.009109619756;-0.163215421241
36.6400;0.007477465544;-0.163234398214
36.6500;0.005845121561;-0.163220713127
36.6600;0.004212914430;-0.163174394845
36.6700;0.002581170482;-0.163095478739
36.6800;0.000950215694;-0.162984006670
36.6900;-0.000679624372;-0.162840026977
36.7000;-0.002308024642;-0.162663594463
36.7100;-0.003934660587;-0.162454770375
36.7200;-0.005559208291;-0.162213622393
36.7300;-0.007181344515;-0.161940224605
36.7400;-0.008800746761;-0.161634657490
36.7500;-0.010417093335;-0.161297007897
36.7600;-0.012030063414;-0.160927369023
36.7700;-0.013639337105;-0.160525840385
36.7800;-0.015244595509;-0.160092527803
36.7900;-0.016845520787;-0.159627543365
36.8000;-0.018441796220;-0.159131005406
36.8100;-0.020033106274;-0.158603038476
36.8200;-0.021619136659;-0.158043773312
36.8300;-0.023199574392;-0.157453346806
36.8400;-0.024774107860;-0.156831901971
36.8500;-0.026342426880;-0.156179587912
36.8600;-0.027904222759;-0.155496559786
36.8700;-0.029459188357;-0.154782978771
36.8800;-0.031007018145;-0.154039012025
36.8900;-0.032547408265;-0.153264832651
36.9000;-0.034080056591;-0.152460619653
